LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1742899354.705893,297638.000,46417,3,PI,1,100,174160
1742899354.745893,297678.000,46417,3,PI,1,100,174231
1742899354.785894,297718.000,46435,2,PI,1,100,174251
1742899354.825894,297758.000,46435,2,PI,1,100,174260
1742899354.865895,297798.000,46453,3,PI,1,100,174306
1742899354.905895,297838.000,46453,3,PI,1,100,174414
1742899354.945895,297878.000,46453,3,PI,1,100,174499
1742899354.985896,297918.000,46469,2,PI,1,100,174617
1742899355.025896,297958.000,46469,2,PI,1,100,174699
1742899355.065897,297998.000,46484,3,PI,1,100,174819
1742899355.105897,298038.000,46484,3,PI,1,100,174916
1742899355.145897,298078.000,46484,3,PI,1,100,174836
1742899355.185398,298117.500,46500,2,PI,1,100,174240
1742899355.224898,298157.000,46500,2,PI,1,100,173747
1742899355.265232,298197.333,46518,3,PI,1,100,173638
1742899355.305566,298237.667,46518,3,PI,1,100,173672
1742899355.345900,298278.000,46518,3,PI,1,100,173762
1742899355.385567,298317.667,46534,3,PI,1,100,173862
1742899355.425234,298357.333,46534,3,PI,1,100,173944
1742899355.464901,298397.000,46534,3,PI,1,100,173961
1742899355.505401,298437.500,46551,2,PI,1,100,173979
1742899355.545902,298478.000,46551,2,PI,1,100,174048
1742899355.585569,298517.667,46568,3,PI,1,100,174173
1742899355.625236,298557.333,46568,3,PI,1,100,174296
1742899355.664903,298597.000,46568,3,PI,1,100,174385
1742899355.704903,298637.000,46585,2,PI,1,100,174503
1742899355.744904,298677.000,46585,2,PI,1,100,174623
1742899355.784904,298717.000,46601,3,PI,1,100,174719
1742899355.824905,298757.000,46601,3,PI,1,100,174543
1742899355.864905,298797.000,46601,3,PI,1,100,173859
1742899355.904906,298837.000,46618,2,PI,1,100,173372
1742899355.944906,298877.000,46618,2,PI,1,100,173240
1742899355.984906,298917.000,46633,3,PI,1,100,173280
1742899356.024907,298957.000,46633,3,PI,1,100,173349
1742899356.064907,298997.000,46633,3,PI,1,100,173426
1742899356.104908,299037.000,46650,2,PI,1,100,173506
1742899356.144908,299077.000,46650,2,PI,1,100,173541
1742899356.184909,299117.000,46669,3,PI,1,100,173609
1742899356.224909,299157.000,46669,3,PI,1,100,173680
1742899356.264910,299197.000,46669,3,PI,1,100,173772
1742899356.305410,299237.500,46686,2,PI,1,100,173913
1742899356.345910,299278.000,46686,2,PI,1,100,174021
1742899356.385577,299317.667,46700,3,PI,1,100,174158
1742899356.425244,299357.333,46700,3,PI,1,100,174291
1742899356.464911,299397.000,46700,3,PI,1,100,174401
1742899356.505412,299437.500,46717,2,PI,1,100,174444
1742899356.545913,299478.000,46717,2,PI,1,100,173940
1742899356.585579,299517.667,46734,3,PI,1,100,173205
1742899356.625247,299557.333,46734,3,PI,1,100,172882
1742899356.664914,299597.000,46734,3,PI,1,100,172834
1742899356.704914,299637.000,46751,3,PI,1,100,172888
1742899356.744915,299677.000,46751,3,PI,1,100,172988
1742899356.784915,299717.000,46751,3,PI,1,100,173085
1742899356.824915,299757.000,46765,2,PI,1,100,173126
1742899356.864916,299797.000,46765,2,PI,1,100,173154
1742899356.904916,299837.000,46785,3,PI,1,100,173248
1742899356.944917,299877.000,46785,3,PI,1,100,173354
1742899356.984917,299917.000,46785,3,PI,1,100,173461
1742899357.024918,299957.000,46801,2,PI,1,100,173595
1742899357.064918,299997.000,46801,2,PI,1,100,173754
1742899357.104918,300037.000,46818,3,PI,1,100,173858
1742899357.144919,300077.000,46818,3,PI,1,100,173965
1742899357.184919,300117.000,46818,3,PI,1,100,174118
1742899357.224920,300157.000,46833,2,PI,1,100,174120
1742899357.264920,300197.000,46833,2,PI,1,100,173545
1742899357.304920,300237.000,46850,3,PI,1,100,172844
1742899357.344921,300277.000,46850,3,PI,1,100,172557
1742899357.384921,300317.000,46850,3,PI,1,100,172562
1742899357.424922,300357.000,46866,2,PI,1,100,172645
1742899357.464922,300397.000,46866,2,PI,1,100,172749
1742899357.504923,300437.000,46891,4,PI,1,100,172881
1742899357.544923,300477.000,46891,4,PI,1,100,172908
1742899357.584924,300517.000,46891,4,PI,1,100,172959
1742899357.624924,300557.000,46891,4,PI,1,100,173067
1742899357.664924,300597.000,46909,3,PI,1,100,173179
1742899357.704925,300637.000,46909,3,PI,1,100,173287
1742899357.744925,300677.000,46909,3,PI,1,100,173448
1742899357.784926,300717.000,46926,2,PI,1,100,173589
1742899357.824926,300757.000,46926,2,PI,1,100,173716
1742899357.864927,300797.000,46941,3,PI,1,100,173840
1742899357.904927,300837.000,46941,3,PI,1,100,173950
1742899357.944927,300877.000,46941,3,PI,1,100,173892
1742899357.984928,300917.000,46958,2,PI,1,100,173227
1742899358.024928,300957.000,46958,2,PI,1,100,172634
1742899358.064929,300997.000,46974,3,PI,1,100,172465
1742899358.104929,301037.000,46974,3,PI,1,100,172560
1742899358.144929,301077.000,46974,3,PI,1,100,172722
1742899358.184930,301117.000,46991,2,PI,1,100,172856
1742899358.224930,301157.000,46991,2,PI,1,100,172915
1742899358.264931,301197.000,47010,3,PI,1,100,172940
1742899358.304931,301237.000,47010,3,PI,1,100,172978
1742899358.344932,301277.000,47010,3,PI,1,100,173054
1742899358.384932,301317.000,47027,2,PI,1,100,173187
1742899358.424932,301357.000,47027,2,PI,1,100,173359
1742899358.464933,301397.000,47043,3,PI,1,100,173493
1742899358.504933,301437.000,47043,3,PI,1,100,173636
1742899358.544934,301477.000,47043,3,PI,1,100,173764
1742899358.584934,301517.000,47061,2,PI,1,100,173893
1742899358.624935,301557.000,47061,2,PI,1,100,173806
1742899358.664935,301597.000,47075,3,PI,1,100,173130
1742899358.704936,301637.000,47075,3,PI,1,100,172492
1742899358.744936,301677.000,47075,3,PI,1,100,172295
1742899358.784936,301717.000,47092,2,PI,1,100,172344
1742899358.824937,301757.000,47092,2,PI,1,100,172464
1742899358.864937,301797.000,47109,3,PI,1,100,172635
1742899358.904938,301837.000,47109,3,PI,1,100,172752
1742899358.944938,301877.000,47109,3,PI,1,100,172858
1742899358.984938,301917.000,47128,3,PI,1,100,172914
1742899359.024939,301957.000,47128,3,PI,1,100,173019
1742899359.064939,301997.000,47128,3,PI,1,100,173116
1742899359.104940,302037.000,47142,2,PI,1,100,173251
1742899359.144940,302077.000,47142,2,PI,1,100,173432
1742899359.184941,302117.000,47159,3,PI,1,100,173619
1742899359.224941,302157.000,47159,3,PI,1,100,173749
1742899359.264941,302197.000,47159,3,PI,1,100,173859
1742899359.304942,302237.000,47178,2,PI,1,100,173923
1742899359.344942,302277.000,47178,2,PI,1,100,173232
1742899359.384943,302317.000,47195,3,PI,1,100,172502
1742899359.424943,302357.000,47195,3,PI,1,100,172176
1742899359.464944,302397.000,47195,3,PI,1,100,172172
1742899359.504944,302437.000,47210,2,PI,1,100,172288
1742899359.544945,302477.000,47210,2,PI,1,100,172480
1742899359.584945,302517.000,47227,3,PI,1,100,172668
1742899359.624945,302557.000,47227,3,PI,1,100,172738
1742899359.664946,302597.000,47227,3,PI,1,100,172748
1742899359.704946,302637.000,47245,2,PI,1,100,172765
1742899359.744946,302677.000,47245,2,PI,1,100,172877
1742899359.784947,302717.000,47262,3,PI,1,100,173211
1742899359.824947,302757.000,47262,3,PI,1,100,173592
1742899359.864948,302797.000,47262,3,PI,1,100,173883
1742899359.904948,302837.000,47279,2,PI,1,100,174101
1742899359.944949,302877.000,47279,2,PI,1,100,174268
1742899359.984949,302917.000,47294,3,PI,1,100,174356
1742899360.024950,302957.000,47294,3,PI,1,100,173928
1742899360.064950,302997.000,47294,3,PI,1,100,173133
1742899360.104950,303037.000,47310,2,PI,1,100,172798
1742899360.144951,303077.000,47310,2,PI,1,100,172838
1742899360.184951,303117.000,47328,3,PI,1,100,173016
1742899360.224952,303157.000,47328,3,PI,1,100,173210
1742899360.264952,303197.000,47328,3,PI,1,100,173499
1742899360.304953,303237.000,47346,3,PI,1,100,173712
1742899360.344953,303277.000,47346,3,PI,1,100,173908
1742899360.384953,303317.000,47346,3,PI,1,100,174100
1742899360.424954,303357.000,47361,2,PI,1,100,174331
1742899360.464954,303397.000,47361,2,PI,1,100,174610
1742899360.504955,303437.000,47377,3,PI,1,100,174927
1742899360.544955,303477.000,47377,3,PI,1,100,175233
1742899360.584955,303517.000,47377,3,PI,1,100,175460
1742899360.624956,303557.000,47395,2,PI,1,100,175628
1742899360.664956,303597.000,47395,2,PI,1,100,175800
1742899360.704957,303637.000,47411,3,PI,1,100,175946
1742899360.744957,303677.000,47411,3,PI,1,100,175315
1742899360.784958,303717.000,47411,3,PI,1,100,174578
1742899360.824958,303757.000,47426,2,PI,1,100,174470
1742899360.864959,303797.000,47426,2,PI,1,100,174585
1742899360.904959,303837.000,47443,3,PI,1,100,174729
1742899360.944959,303877.000,47443,3,PI,1,100,174908
1742899360.984960,303917.000,47443,3,PI,1,100,175051
1742899361.024960,303957.000,47462,2,PI,1,100,175139
1742899361.064961,303997.000,47462,2,PI,1,100,175264
1742899361.104961,304037.000,47478,3,PI,1,100,175491
1742899361.144962,304077.000,47478,3,PI,1,100,175737
1742899361.184962,304117.000,47478,3,PI,1,100,176017
1742899361.224962,304157.000,47494,2,PI,1,100,176227
1742899361.264963,304197.000,47494,2,PI,1,100,176407
1742899361.304963,304237.000,47510,3,PI,1,100,176539
1742899361.344964,304277.000,47510,3,PI,1,100,176679
1742899361.384964,304317.000,47510,3,PI,1,100,176817
1742899361.424964,304357.000,47527,2,PI,1,100,176397
1742899361.464965,304397.000,47527,2,PI,1,100,175528
1742899361.504965,304437.000,47543,3,PI,1,100,175294
1742899361.544966,304477.000,47543,3,PI,1,100,175383
1742899361.584966,304517.000,47543,3,PI,1,100,175503
1742899361.624967,304557.000,47559,2,PI,1,100,175685
1742899361.664967,304597.000,47559,2,PI,1,100,175828
1742899361.704967,304637.000,47577,3,PI,1,100,175815
1742899361.744968,304677.000,47577,3,PI,1,100,175824
1742899361.784968,304717.000,47577,3,PI,1,100,175848
1742899361.824969,304757.000,47594,3,PI,1,100,175921
1742899361.864969,304797.000,47594,3,PI,1,100,176073
1742899361.904970,304837.000,47594,3,PI,1,100,176098
1742899361.944970,304877.000,47611,2,PI,1,100,176135
1742899361.984971,304917.000,47611,2,PI,1,100,176293
1742899362.024971,304957.000,47627,3,PI,1,100,176513
1742899362.064971,304997.000,47627,3,PI,1,100,176153
1742899362.104972,305037.000,47627,3,PI,1,100,175418
1742899362.144972,305077.000,47642,2,PI,1,100,175161
1742899362.184973,305117.000,47642,2,PI,1,100,175227
1742899362.224973,305157.000,47660,3,PI,1,100,175319
1742899362.264973,305197.000,47660,3,PI,1,100,175449
1742899362.304974,305237.000,47660,3,PI,1,100,175485
1742899362.344974,305277.000,47676,2,PI,1,100,175465
1742899362.384975,305317.000,47676,2,PI,1,100,175492
1742899362.424975,305357.000,47695,3,PI,1,100,175574
1742899362.464976,305397.000,47695,3,PI,1,100,175691
1742899362.504976,305437.000,47695,3,PI,1,100,175826
1742899362.544976,305477.000,47710,2,PI,1,100,176011
1742899362.584977,305517.000,47710,2,PI,1,100,176285
1742899362.624977,305557.000,47732,4,PI,1,100,176511
1742899362.664978,305597.000,47732,4,PI,1,100,176730
1742899362.704978,305637.000,47732,4,PI,1,100,176334
1742899362.744979,305677.000,47732,4,PI,1,100,175587
1742899362.784979,305717.000,47748,2,PI,1,100,175462
1742899362.824980,305757.000,47748,2,PI,1,100,175654
1742899362.864980,305797.000,47766,3,PI,1,100,175911
1742899362.904980,305837.000,47766,3,PI,1,100,176143
1742899362.944981,305877.000,47766,3,PI,1,100,176262
1742899362.984981,305917.000,47784,2,PI,1,100,176249
1742899363.024982,305957.000,47784,2,PI,1,100,176175
1742899363.064982,305997.000,47799,3,PI,1,100,176204
1742899363.104982,306037.000,47799,3,PI,1,100,176272
1742899363.144983,306077.000,47799,3,PI,1,100,176357
1742899363.184983,306117.000,47815,2,PI,1,100,176451
1742899363.224984,306157.000,47815,2,PI,1,100,176619
1742899363.264984,306197.000,47835,3,PI,1,100,176892
1742899363.304985,306237.000,47835,3,PI,1,100,177158
1742899363.344985,306277.000,47835,3,PI,1,100,176632
1742899363.384985,306317.000,47851,3,PI,1,100,176010
1742899363.424986,306357.000,47851,3,PI,1,100,175910
1742899363.464986,306397.000,47851,3,PI,1,100,176105
1742899363.504987,306437.000,47866,2,PI,1,100,176280
1742899363.544987,306477.000,47866,2,PI,1,100,176408
1742899363.584988,306517.000,47885,3,PI,1,100,176523
1742899363.624988,306557.000,47885,3,PI,1,100,176497
1742899363.664989,306597.000,47885,3,PI,1,100,176497
1742899363.704989,306637.000,47902,2,PI,1,100,176601
1742899363.744989,306677.000,47902,2,PI,1,100,176719
1742899363.784990,306717.000,47918,3,PI,1,100,176863
1742899363.824990,306757.000,47918,3,PI,1,100,176997
1742899363.864991,306797.000,47918,3,PI,1,100,177192
1742899363.904991,306837.000,47935,2,PI,1,100,177345
1742899363.944991,306877.000,47935,2,PI,1,100,177108
1742899363.984992,306917.000,47950,3,PI,1,100,176143
1742899364.024992,306957.000,47950,3,PI,1,100,175751
1742899364.064993,306997.000,47950,3,PI,1,100,175748
1742899364.104993,307037.000,47967,2,PI,1,100,175912
1742899364.144994,307077.000,47967,2,PI,1,100,176094
1742899364.184994,307117.000,47984,3,PI,1,100,176261
1742899364.224994,307157.000,47984,3,PI,1,100,176352
1742899364.264995,307197.000,47984,3,PI,1,100,176382
1742899364.304995,307237.000,48003,2,PI,1,100,176425
1742899364.344996,307277.000,48003,2,PI,1,100,176523
1742899364.384996,307317.000,48017,3,PI,1,100,176665
1742899364.424997,307357.000,48017,3,PI,1,100,176806
1742899364.464997,307397.000,48017,3,PI,1,100,176957
1742899364.504997,307437.000,48034,2,PI,1,100,177122
1742899364.544998,307477.000,48034,2,PI,1,100,177280
1742899364.584998,307517.000,48051,3,PI,1,100,176761
1742899364.624999,307557.000,48051,3,PI,1,100,175792
1742899364.664999,307597.000,48051,3,PI,1,100,175499
1742899364.705000,307637.000,48068,3,PI,1,100,175533
1742899364.745000,307677.000,48068,3,PI,1,100,175684
1742899364.785000,307717.000,48068,3,PI,1,100,175892
1742899364.824501,307756.500,48082,2,PI,1,100,176051
1742899364.864001,307796.000,48082,2,PI,1,100,176069
1742899364.904335,307836.333,48102,3,PI,1,100,176051
1742899364.944669,307876.667,48102,3,PI,1,100,176067
1742899364.985003,307917.000,48102,3,PI,1,100,176163
1742899365.024503,307956.500,48118,2,PI,1,100,176255
1742899365.064003,307996.000,48118,2,PI,1,100,176384
1742899365.104004,308036.000,48135,3,PI,1,100,176500
1742899365.144004,308076.000,48135,3,PI,1,100,176624
1742899365.184005,308116.000,48135,3,PI,1,100,176742
1742899365.224005,308156.000,48150,2,PI,1,100,176691
1742899365.264006,308196.000,48150,2,PI,1,100,175768
1742899365.304006,308236.000,48167,3,PI,1,100,175163
1742899365.344006,308276.000,48167,3,PI,1,100,175072
1742899365.384007,308316.000,48167,3,PI,1,100,175208
1742899365.424007,308356.000,48183,2,PI,1,100,175361
1742899365.464008,308396.000,48183,2,PI,1,100,175522
1742899365.504341,308436.333,48200,3,PI,1,100,175619
1742899365.544675,308476.667,48200,3,PI,1,100,175627
1742899365.585009,308517.000,48200,3,PI,1,100,175658
1742899365.624509,308556.500,48217,2,PI,1,100,175753
1742899365.664010,308596.000,48217,2,PI,1,100,175892
1742899365.704010,308636.000,48234,3,PI,1,100,176027
1742899365.744011,308676.000,48234,3,PI,1,100,176208
1742899365.784011,308716.000,48234,3,PI,1,100,176329
1742899365.824012,308756.000,48250,3,PI,1,100,176445
1742899365.864012,308796.000,48250,3,PI,1,100,176547
1742899365.904012,308836.000,48250,3,PI,1,100,176664
1742899365.944013,308876.000,48268,2,PI,1,100,175938
1742899365.984013,308916.000,48268,2,PI,1,100,175189
1742899366.024014,308956.000,48283,3,PI,1,100,175014
1742899366.064014,308996.000,48283,3,PI,1,100,175080
1742899366.104015,309036.000,48283,3,PI,1,100,175267
1742899366.144015,309076.000,48299,2,PI,1,100,175451
1742899366.184015,309116.000,48299,2,PI,1,100,175573
1742899366.224016,309156.000,48318,3,PI,1,100,175566
1742899366.264016,309196.000,48318,3,PI,1,100,175623
1742899366.304017,309236.000,48318,3,PI,1,100,175739
1742899366.344517,309276.500,48335,2,PI,1,100,175860
1742899366.385018,309317.000,48335,2,PI,1,100,176044
1742899366.424685,309356.667,48351,3,PI,1,100,176209
1742899366.464352,309396.333,48351,3,PI,1,100,176404
1742899366.504019,309436.000,48351,3,PI,1,100,176563
1742899366.544519,309476.500,48367,2,PI,1,100,176770
1742899366.585020,309517.000,48367,2,PI,1,100,176924
1742899366.624687,309556.667,48383,3,PI,1,100,176649
1742899366.664354,309596.333,48383,3,PI,1,100,175634
1742899366.704021,309636.000,48383,3,PI,1,100,175300
1742899366.744021,309676.000,48400,2,PI,1,100,175483
1742899366.784022,309716.000,48400,2,PI,1,100,175772
1742899366.824022,309756.000,48418,3,PI,1,100,176050
1742899366.864023,309796.000,48418,3,PI,1,100,176280
1742899366.904023,309836.000,48418,3,PI,1,100,176392
1742899366.944024,309876.000,48434,3,PI,1,100,176372
1742899366.984024,309916.000,48434,3,PI,1,100,176433
1742899367.024024,309956.000,48434,3,PI,1,100,176583
1742899367.064025,309996.000,48450,2,PI,1,100,176793
1742899367.104025,310036.000,48450,2,PI,1,100,177025
1742899367.144026,310076.000,48467,3,PI,1,100,177302
1742899367.184026,310116.000,48467,3,PI,1,100,177510
1742899367.224026,310156.000,48467,3,PI,1,100,177668
1742899367.264027,310196.000,48484,2,PI,1,100,177512
1742899367.304027,310236.000,48484,2,PI,1,100,176403
1742899367.344028,310276.000,48499,3,PI,1,100,175023
1742899367.384028,310316.000,48499,3,PI,1,100,174402
1742899367.424029,310356.000,48499,3,PI,1,100,174263
1742899367.464029,310396.000,48515,2,PI,1,100,174235
1742899367.504030,310436.000,48515,2,PI,1,100,174249
1742899367.544030,310476.000,48533,3,PI,1,100,174226
1742899367.584030,310516.000,48533,3,PI,1,100,174176
1742899367.624031,310556.000,48533,3,PI,1,100,174085
1742899367.664031,310596.000,48549,2,PI,1,100,174047
1742899367.704032,310636.000,48549,2,PI,1,100,174030
1742899367.744032,310676.000,48571,4,PI,1,100,174054
1742899367.784033,310716.000,48571,4,PI,1,100,174307
1742899367.824033,310756.000,48571,4,PI,1,100,174632
1742899367.864033,310796.000,48571,4,PI,1,100,174958
1742899367.904534,310836.500,48588,2,PI,1,100,175267
1742899367.945034,310877.000,48588,2,PI,1,100,175499
1742899367.984701,310916.667,48603,3,PI,1,100,175334
1742899368.024368,310956.333,48603,3,PI,1,100,173993
1742899368.064035,310996.000,48603,3,PI,1,100,173456
1742899368.104036,311036.000,48619,2,PI,1,100,173401
1742899368.144036,311076.000,48619,2,PI,1,100,173488
1742899368.184037,311116.000,48637,3,PI,1,100,173742
1742899368.224037,311156.000,48637,3,PI,1,100,174093
1742899368.264038,311196.000,48637,3,PI,1,100,174270
1742899368.304038,311236.000,48657,3,PI,1,100,174467
1742899368.344038,311276.000,48657,3,PI,1,100,174655
1742899368.384039,311316.000,48657,3,PI,1,100,174968
1742899368.424039,311356.000,48672,2,PI,1,100,175322
1742899368.464040,311396.000,48672,2,PI,1,100,175617
1742899368.504040,311436.000,48688,3,PI,1,100,175834
1742899368.544041,311476.000,48688,3,PI,1,100,176036
1742899368.584041,311516.000,48688,3,PI,1,100,176253
1742899368.624042,311556.000,48706,2,PI,1,100,176461
1742899368.664042,311596.000,48706,2,PI,1,100,176377
1742899368.704042,311636.000,48722,3,PI,1,100,175332
1742899368.744043,311676.000,48722,3,PI,1,100,174585
1742899368.784043,311716.000,48722,3,PI,1,100,174713
